Handle,Title,SKU,Barcode,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Option Active",Stock,Price,"Price Promo",Tax,Taxable,"Reduced Rate",Wholesale,"Price Wholesale","Wholesale Exclusive"
passione-and-passione-solo,,,,,"Lá 13 3/4",,"Passione Solo",,,true,,32,,,,,,,
passione-and-passione-solo,,,,,"Lá 14",,Passione,,,true,,32,,,,,,,
passione-and-passione-solo,,,,,"Lá 14",,"Passione Solo",,,true,,32,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 1/4",,Passione,,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 1/4",,"Passione Solo",,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 1/2",,Passione,,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 1/2",,"Passione Solo",,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 3/4",,Passione,,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 13 3/4",,"Passione Solo",,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 14",,Passione,,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Ré 14",,"Passione Solo",,,true,,38,,,,,,,
passione-and-passione-solo,,,,,"Sol 16",,Passione,,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16",,"Passione Solo",,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 1/4",,Passione,,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 1/4",,"Passione Solo",,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 1/2",,Passione,,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 1/2",,"Passione Solo",,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 3/4",,Passione,,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 16 3/4",,"Passione Solo",,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 17",,Passione,,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Sol 17",,"Passione Solo",,,true,,49,,,,,,,
passione-and-passione-solo,,,,,"Conjunto standard",,Passione,,,true,,135,,,,,,,
passione-and-passione-solo,,,,,"Conjunto standard",,"Passione Solo",,,true,,135,,,,,,,
oliv,"Olive - Violino",,,Corda,"Mi Laço",,,,,true,,12,,23,true,,false,,false
oliv,,,,,"Mi Bola",,,,,true,,12,,,,,,,
oliv,,,,,"La - Tripa e alumínio",,,,,true,,19,,,,,,,
oliv,,,,,"Ré - Tripa; ouro e alumínio",,,,,true,,39,,,,,,,
oliv,,,,,"Ré - Tripe e prata",,,,,true,,25,,,,,,,
oliv,,,,,"Sol - Tripa; ouro e prata",,,,,true,,54,,,,,,,
obligato,Obligato,,,Corda,"Mi Aço",Tamanho,4/4,,,true,,15,,0,false,,false,,false
obligato,,,,,"Mi Aço",,3/4,,,true,,15,,,,,,,
obligato,,,,,"Lá Alumínio",,4/4,,,true,,23,,,,,,,
obligato,,,,,"Lá Alumínio",,3/4,,,true,,23,,,,,,,
obligato,,,,,"Lá Aço carbonizado",,4/4,,,true,,26,,,,,,,
obligato,,,,,"Lá Aço carbonizado",,3/4,,,true,,26,,,,,,,
obligato,,,,,"Ré Prata",,4/4,,,true,,30,,,,,,,
obligato,,,,,"Ré Prata",,3/4,,,true,,30,,,,,,,
obligato,,,,,"Sol Prata",,4/4,,,true,,35,,,,,,,
obligato,,,,,"Sol Prata",,3/4,,,true,,35,,,,,,,
obligato,,,,,Conjunto,,4/4,,,true,,99,,,,,,,
obligato,,,,,Conjunto,,3/4,,,true,,99,,,,,,,
estojo-rectangular-estudante,"Estojo rectangular estudante",,,Cor,Preto,Tamanho,4/4,,,true,,79,,0,false,,false,,false
estojo-rectangular-estudante,,,,,Preto,,3/4,,,true,,79,,,,,,,
estojo-rectangular-estudante,,,,,Azul,,4/4,,,true,,79,,,,,,,
estojo-rectangular-estudante,,,,,Azul,,3/4,,,false,,0,,,,,,,
estojo-rectangular-estudante,,,,,Roxo,,4/4,,,true,,79,,,,,,,
estojo-rectangular-estudante,,,,,Roxo,,3/4,,,false,,0,,,,,,,
estojo-rectangular-jeans-1-75,"Estojo rectangular - jeans - 1,75",,,Cor,Azul,,,,,true,,94,,0,false,,false,,false
estojo-rectangular-jeans-1-75,,,,,Cinzento,,,,,true,,94,,,,,,,
estojo-rectangular-jeans-1-75,,,,,Roxo,,,,,true,,94,,,,,,,
fibra-1-9kg,"Triangular em fibra - 1,9kg",,,Cor,Preto,,,,,true,,159,,0,false,,false,,false
fibra-1-9kg,,,,,Rosa,,,,,true,,159,,,,,,,
fibra-1-9kg,,,,,Azul,,,,,true,,159,,,,,,,
fibra-1-9kg,,,,,Vermelho,,,,,true,,159,,,,,,,
fibra-1-9kg,,,,,Verde,,,,,true,,159,,,,,,,
fibra-1-9kg,,,,,Branco,,,,,true,,159,,,,,,,
fibra-1-9kg,,,,,Cinzento,,,,,true,,159,,,,,,,
forma-em-fibra-1-9kg,"Forma em fibra - 1,9kg",,,Cor,Branco,Extras,Estojo,,,true,,189,,0,false,,false,,false
forma-em-fibra-1-9kg,,,,,Branco,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Cinzento,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Cinzento,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Preto,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Preto,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Azul,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Azul,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Rosa,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Rosa,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Laranja,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Laranja,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
forma-em-fibra-1-9kg,,,,,Verde,,Estojo,,,true,,189,,,,,,,
forma-em-fibra-1-9kg,,,,,Verde,,"Estojo + bolsa para partituras",,,true,,219,,,,,,,
bam-classic,"Bam Classic Triangular",,,Cor,Preto,,,,,true,,229,,0,false,,false,,false
bam-classic,,,,,Verde,,,,,true,,229,,,,,,,
bam-classic,,,,,"Azul marinho",,,,,true,,229,,,,,,,
bam-classic-rectangular,"Bam Classic Rectangular",,,Cor,Preto,,,,,true,,229,,0,false,,false,,false
bam-classic-rectangular,,,,,Verde,,,,,true,,229,,,,,,,
bam-classic-rectangular,,,,,"Azul marinho",,,,,true,,229,,,,,,,
artonus,Artonus,,,Cor,Cinzento,,,,,true,,320,240,0,false,,false,,false
artonus,,,,,Verde,,,,,true,,320,240,,,,,,
artonus,,,,,Bordeaux,,,,,true,,320,240,,,,,,
artonus,,,,,"Tons verdes",,,,,true,,320,240,,,,,,
artonus,,,,,"Tons azuis",,,,,true,,320,240,,,,,,
copia-de-mochila-almofadada-25mm,"Saco almofadado",,,Tamanho,1/4,Rodas,"Sem Rodas",,,true,,145,,0,false,,false,,false
copia-de-mochila-almofadada-25mm,,,,,1/4,,"Com Rodas",,,false,,0,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,1/2,,"Sem Rodas",,,true,,145,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,1/2,,"Com Rodas",,,false,,0,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,3/4,,"Sem Rodas",,,true,,145,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,3/4,,"Com Rodas",,,false,,0,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,7/8,,"Sem Rodas",,,true,,145,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,7/8,,"Com Rodas",,,false,,0,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,4/4,,"Sem Rodas",,,true,,145,,,,,,,
copia-de-mochila-almofadada-25mm,,,,,4/4,,"Com Rodas",,,true,,165,,,,,,,
semirigido-3kg,Semirigido,,,Tamanho,1/2,Cor,Bordeaux,,,false,,0,,13,true,"musical instruments",false,,false
semirigido-3kg,,,,,1/2,,Azul,,,true,,150,,,,,,,
semirigido-3kg,,,,,1/2,,Preto,,,false,,0,,,,,,,
semirigido-3kg,,,,,3/4,,Bordeaux,,,true,,175,,,,,,,
semirigido-3kg,,,,,3/4,,Azul,,,true,,175,,,,,,,
semirigido-3kg,,,,,3/4,,Preto,,,true,,175,,,,,,,
semirigido-3kg,,,,,7/8,,Bordeaux,,,true,,175,,,,,,,
semirigido-3kg,,,,,7/8,,Azul,,,true,,175,,,,,,,
semirigido-3kg,,,,,7/8,,Preto,,,true,,175,,,,,,,
semirigido-3kg,,,,,4/4,,Bordeaux,,,true,,175,,,,,,,
semirigido-3kg,,,,,4/4,,Azul,,,true,,175,,,,,,,
semirigido-3kg,,,,,4/4,,Preto,,,true,,175,,,,,,,
bam-classic-2,"BAM Classic 1001S e SW",,,Cor,Branco,Rodas,"Sem Rodas",,,true,,590,,0,false,,false,,false
bam-classic-2,,,,,Branco,,"Com Rodas",,,true,,615,,,,,,,
bam-classic-2,,,,,Preto,,"Sem Rodas",,,true,,590,,,,,,,
bam-classic-2,,,,,Preto,,"Com Rodas",,,true,,615,,,,,,,
bam-classic-2,,,,,Vermelho,,"Sem Rodas",,,true,,590,,,,,,,
bam-classic-2,,,,,Vermelho,,"Com Rodas",,,true,,615,,,,,,,
ukelele-soprano-zebra,"Ukelele Soprano - Zebra",,,,,,,,,,,89,,0,false,,false,,false
ukelele-tenor-cordas-aquila,"Ukelele Tenor - cordas aquila",,,,,,,,,,,124,114,13,true,"musical instruments",false,,false
casio-cdp-conjunto,"Casio CDP  - Conjunto",,,Conjunto,"Piano + pedal",,,,,true,,349,,0,false,,false,,false
casio-cdp-conjunto,,,,,"piano + pedal + móvel sólido",,,,,true,,419,,,,,,,
casio-cdp-conjunto,,,,,"Piano + pedal + banco regulável",,,,,true,,429,,,,,,,
casio-cdp-conjunto,,,,,"Piano + pedal + móvel sólido + banco regulável",,,,,true,,499,,,,,,,
dominante-viola-de-arco,"Dominante - Viola de arco",,,Tamanho,"17""",Corda,Lá,Tensão,Light,true,,14,13,0,false,,false,,false
dominante-viola-de-arco,,,,,"17""",,Lá,,Medium,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"17""",,Lá,,Strong,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"17""",,Ré,,Light,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"17""",,Ré,,Medium,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"17""",,Ré,,Strong,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"17""",,Sol,,Light,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"17""",,Sol,,Medium,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"17""",,Sol,,Strong,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"17""",,Dó,,Light,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"17""",,Dó,,Medium,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"17""",,Dó,,Strong,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"17""",,Conjunto,,Light,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"17""",,Conjunto,,Medium,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"17""",,Conjunto,,Strong,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"16""",,Lá,,Light,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"16""",,Lá,,Medium,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"16""",,Lá,,Strong,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"16""",,Ré,,Light,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"16""",,Ré,,Medium,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"16""",,Ré,,Strong,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"16""",,Sol,,Light,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"16""",,Sol,,Medium,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"16""",,Sol,,Strong,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"16""",,Dó,,Light,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"16""",,Dó,,Medium,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"16""",,Dó,,Strong,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"16""",,Conjunto,,Light,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"16""",,Conjunto,,Medium,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"16""",,Conjunto,,Strong,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Lá,,Light,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Lá,,Medium,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Lá,,Strong,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Ré,,Light,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Ré,,Medium,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Ré,,Strong,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Sol,,Light,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Sol,,Medium,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Sol,,Strong,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Dó,,Light,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Dó,,Medium,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Dó,,Strong,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Conjunto,,Light,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Conjunto,,Medium,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"4/4 - 15 a 15""",,Conjunto,,Strong,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Lá,,Light,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Lá,,Medium,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Lá,,Strong,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Ré,,Light,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Ré,,Medium,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Ré,,Strong,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Sol,,Light,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Sol,,Medium,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Sol,,Strong,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Dó,,Light,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Dó,,Medium,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Dó,,Strong,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Conjunto,,Light,true,,90,81,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Conjunto,,Medium,true,,90,81,,,,,,
dominante-viola-de-arco,,,,,"3/4 - 14""",,Conjunto,,Strong,true,,90,81,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Lá,,Light,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Lá,,Medium,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Lá,,Strong,true,,14,13,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Ré,,Light,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Ré,,Medium,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Ré,,Strong,true,,16,15,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Sol,,Light,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Sol,,Medium,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Sol,,Strong,true,,22,19,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Dó,,Light,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Dó,,Medium,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Dó,,Strong,true,,38,34,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Conjunto,,Light,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Conjunto,,Medium,true,,89,81,,,,,,
dominante-viola-de-arco,,,,,"1/2 - 12"" e 13""",,Conjunto,,Strong,true,,89,81,,,,,,
boveda-regulador-humidade-a-49,"Boveda - Regulador Humidade a 49%",,,Conjuntos,"1 unidade",,,,,true,,5,,23,true,,false,,false
boveda-regulador-humidade-a-49,,,,,"2 unidades",,,,,true,,10,9,,,,,,
boveda-regulador-humidade-a-49,,,,,"4 unidades",,,,,true,,20,17,,,,,,
boveda-regulador-humidade-a-49,,,,,"8 unidades",,,,,true,,40,33,,,,,,
ct-s1bk-casiotone,"CT-S1BK CASIOTONE",,,Cor,Negro,,,,,true,,234,216,13,true,"musical instruments",false,,false
ct-s1bk-casiotone,,,,,Vermelho,,,,,true,,234,216,,,,,,
ct-s1bk-casiotone,,,,,Branco,,,,,true,,234,216,,,,,,
casio-privia-px-s1100,"Casio PRIVIA PX - S1100",,,Conjunto,"Piano + pedal",,,,,true,,550,,13,true,"musical instruments",false,,false
casio-privia-px-s1100,,,,,"piano + pedal + móvel sólido",,,,,true,,610,,,,,,,
casio-privia-px-s1100,,,,,"Piano + pedal + banco regulável",,,,,true,,615,,,,,,,
casio-privia-px-s1100,,,,,"Piano + pedal + móvel sólido + banco regulável",,,,,true,,685,,,,,,,
iniciacao-61-teclas-efeitos-suporte,"Iniciação - 61 teclas + efeitos + suporte",,,,,,,,,,,135,124,13,true,"musical instruments",false,,false
suporte-duplo-para-teclado,"Suporte duplo para teclado",,,,,,,,,,,35,,23,true,,false,,false
banco-piano-dobravel,"Banco Piano / bateria",,,,,,,,,,,32,,23,true,,false,,false
banco-piano-dobravel-2,"Banco Piano - dobrável",,,,,,,,,,,50,,23,true,,false,,false
suporte-para-instrumento,"Suporte para guitarra",,,,,,,,,,,16,,23,true,,false,,false
travessao-capo-universal-oferta,"Travessão / Capo Universal + oferta","Ref:CAPO-01 EAN:560971177703",,,,,,,,,,10,8.2,23,true,,false,,false
cavaquinho-apc-100,"Cavaquinho APC 100",,,Estojo,"Sem estojo",Afinador,"Sem afinador",Estante,"Sem estante",true,,70,66,13,true,"musical instruments",false,,false
cavaquinho-apc-100,,,,,"Sem estojo",,"Sem afinador",,"Estante dobrável",true,,88,84,,,,,,
cavaquinho-apc-100,,,,,"Sem estojo",,"Afinador de precisão",,"Sem estante",true,,75,71,,,,,,
cavaquinho-apc-100,,,,,"Sem estojo",,"Afinador de precisão",,"Estante dobrável",true,,93,88,,,,,,
cavaquinho-apc-100,,,,,"Saco simple",,"Sem afinador",,"Sem estante",true,,76,71,,,,,,
cavaquinho-apc-100,,,,,"Saco simple",,"Sem afinador",,"Estante dobrável",true,,94,89,,,,,,
cavaquinho-apc-100,,,,,"Saco simple",,"Afinador de precisão",,"Sem estante",true,,81,76,,,,,,
cavaquinho-apc-100,,,,,"Saco simple",,"Afinador de precisão",,"Estante dobrável",true,,99,94,,,,,,
cavaquinho-apc-100,,,,,"Estojo almofadado APC",,"Sem afinador",,"Sem estante",true,,85,80,,,,,,
cavaquinho-apc-100,,,,,"Estojo almofadado APC",,"Sem afinador",,"Estante dobrável",true,,93,88,,,,,,
cavaquinho-apc-100,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Sem estante",true,,90,85,,,,,,
cavaquinho-apc-100,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Estante dobrável",true,,108,103,,,,,,
cavaquinho-apc-100,,,,,"Estojo rígido",,"Sem afinador",,"Sem estante",true,,110,105,,,,,,
cavaquinho-apc-100,,,,,"Estojo rígido",,"Sem afinador",,"Estante dobrável",true,,128,123,,,,,,
cavaquinho-apc-100,,,,,"Estojo rígido",,"Afinador de precisão",,"Sem estante",true,,115,110,,,,,,
cavaquinho-apc-100,,,,,"Estojo rígido",,"Afinador de precisão",,"Estante dobrável",true,,133,128,,,,,,
cavaquinho-apc-102,"Cavaquinho APC 102",,,Estojo,"Sem estojo",Afinador,"Sem afinador",Estante,"Sem estante",true,,83,78,13,true,"musical instruments",false,,false
cavaquinho-apc-102,,,,,"Sem estojo",,"Sem afinador",,"Estante dobrável",true,,101,96,,,,,,
cavaquinho-apc-102,,,,,"Sem estojo",,"Afinador de precisão",,"Sem estante",true,,88,83,,,,,,
cavaquinho-apc-102,,,,,"Sem estojo",,"Afinador de precisão",,"Estante dobrável",true,,106,101,,,,,,
cavaquinho-apc-102,,,,,"Saco simple",,"Sem afinador",,"Sem estante",true,,89,84,,,,,,
cavaquinho-apc-102,,,,,"Saco simple",,"Sem afinador",,"Estante dobrável",true,,107,102,,,,,,
cavaquinho-apc-102,,,,,"Saco simple",,"Afinador de precisão",,"Sem estante",true,,94,89,,,,,,
cavaquinho-apc-102,,,,,"Saco simple",,"Afinador de precisão",,"Estante dobrável",true,,113,108,,,,,,
cavaquinho-apc-102,,,,,"Estojo almofadado APC",,"Sem afinador",,"Sem estante",true,,98,93,,,,,,
cavaquinho-apc-102,,,,,"Estojo almofadado APC",,"Sem afinador",,"Estante dobrável",true,,106,101,,,,,,
cavaquinho-apc-102,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Sem estante",true,,103,98,,,,,,
cavaquinho-apc-102,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Estante dobrável",true,,121,116,,,,,,
cavaquinho-apc-102,,,,,"Estojo rígido",,"Sem afinador",,"Sem estante",true,,123,118,,,,,,
cavaquinho-apc-102,,,,,"Estojo rígido",,"Sem afinador",,"Estante dobrável",true,,141,136,,,,,,
cavaquinho-apc-102,,,,,"Estojo rígido",,"Afinador de precisão",,"Sem estante",true,,128,123,,,,,,
cavaquinho-apc-102,,,,,"Estojo rígido",,"Afinador de precisão",,"Estante dobrável",true,,146,141,,,,,,
cavaquinho-apc-101,"Cavaquinho APC 101",,,Estojo,"Sem estojo",Afinador,"Sem afinador",Estante,"Sem estante",true,,70,66,13,true,"musical instruments",false,,false
cavaquinho-apc-101,,,,,"Sem estojo",,"Sem afinador",,"Estante dobrável",true,,88,84,,,,,,
cavaquinho-apc-101,,,,,"Sem estojo",,"Afinador de precisão",,"Sem estante",true,,75,71,,,,,,
cavaquinho-apc-101,,,,,"Sem estojo",,"Afinador de precisão",,"Estante dobrável",true,,93,88,,,,,,
cavaquinho-apc-101,,,,,"Saco simple",,"Sem afinador",,"Sem estante",true,,76,71,,,,,,
cavaquinho-apc-101,,,,,"Saco simple",,"Sem afinador",,"Estante dobrável",true,,94,89,,,,,,
cavaquinho-apc-101,,,,,"Saco simple",,"Afinador de precisão",,"Sem estante",true,,81,76,,,,,,
cavaquinho-apc-101,,,,,"Saco simple",,"Afinador de precisão",,"Estante dobrável",true,,99,94,,,,,,
cavaquinho-apc-101,,,,,"Estojo almofadado APC",,"Sem afinador",,"Sem estante",true,,85,80,,,,,,
cavaquinho-apc-101,,,,,"Estojo almofadado APC",,"Sem afinador",,"Estante dobrável",true,,93,88,,,,,,
cavaquinho-apc-101,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Sem estante",true,,90,85,,,,,,
cavaquinho-apc-101,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Estante dobrável",true,,108,103,,,,,,
cavaquinho-apc-101,,,,,"Estojo rígido",,"Sem afinador",,"Sem estante",true,,110,105,,,,,,
cavaquinho-apc-101,,,,,"Estojo rígido",,"Sem afinador",,"Estante dobrável",true,,128,123,,,,,,
cavaquinho-apc-101,,,,,"Estojo rígido",,"Afinador de precisão",,"Sem estante",true,,115,110,,,,,,
cavaquinho-apc-101,,,,,"Estojo rígido",,"Afinador de precisão",,"Estante dobrável",true,,133,128,,,,,,
cavaquinho-apc-103,"Cavaquinho APC 103",,,Estojo,"Sem estojo",Afinador,"Sem afinador",Estante,"Sem estante",true,,83,78,13,true,"musical instruments",false,,false
cavaquinho-apc-103,,,,,"Sem estojo",,"Sem afinador",,"Estante dobrável",true,,101,96,,,,,,
cavaquinho-apc-103,,,,,"Sem estojo",,"Afinador de precisão",,"Sem estante",true,,88,83,,,,,,
cavaquinho-apc-103,,,,,"Sem estojo",,"Afinador de precisão",,"Estante dobrável",true,,106,101,,,,,,
cavaquinho-apc-103,,,,,"Saco simple",,"Sem afinador",,"Sem estante",true,,89,84,,,,,,
cavaquinho-apc-103,,,,,"Saco simple",,"Sem afinador",,"Estante dobrável",true,,107,102,,,,,,
cavaquinho-apc-103,,,,,"Saco simple",,"Afinador de precisão",,"Sem estante",true,,94,89,,,,,,
cavaquinho-apc-103,,,,,"Saco simple",,"Afinador de precisão",,"Estante dobrável",true,,113,108,,,,,,
cavaquinho-apc-103,,,,,"Estojo almofadado APC",,"Sem afinador",,"Sem estante",true,,98,93,,,,,,
cavaquinho-apc-103,,,,,"Estojo almofadado APC",,"Sem afinador",,"Estante dobrável",true,,106,101,,,,,,
cavaquinho-apc-103,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Sem estante",true,,103,98,,,,,,
cavaquinho-apc-103,,,,,"Estojo almofadado APC",,"Afinador de precisão",,"Estante dobrável",true,,121,116,,,,,,
cavaquinho-apc-103,,,,,"Estojo rígido",,"Sem afinador",,"Sem estante",true,,123,118,,,,,,
cavaquinho-apc-103,,,,,"Estojo rígido",,"Sem afinador",,"Estante dobrável",true,,141,136,,,,,,
cavaquinho-apc-103,,,,,"Estojo rígido",,"Afinador de precisão",,"Sem estante",true,,128,123,,,,,,
cavaquinho-apc-103,,,,,"Estojo rígido",,"Afinador de precisão",,"Estante dobrável",true,,146,141,,,,,,
cavaquinho-apc-102-leque,"Cavaquinho APC 102 LEQUE",,,,,,,,,,,98,91,13,true,"musical instruments",false,,false
paco-castillo-201,"Paco Castillo 201",,,,,,,,,,,235,215,13,true,"musical instruments",false,,false
iniciante-gomez-saco,"Guiterra Iniciante - oferta de saco",,,Tamanho,1/2,Cor,Clássico,,,true,,84,68,13,true,"musical instruments",false,,false
iniciante-gomez-saco,,,,,1/2,,Preto,,,true,,84,68,,,,,,
iniciante-gomez-saco,,,,,1/2,,Azul,,,true,,84,68,,,,,,
iniciante-gomez-saco,,,,,1/2,,Rosa,,,true,,84,68,,,,,,
iniciante-gomez-saco,,,,,1/2,,Sandburst,,,true,,84,68,,,,,,
iniciante-gomez-saco,,,,,3/4,,Clássico,,,true,,84,70,,,,,,
